"","pair_id","region","species","yearqua","pair_id_x","cpue_length_intersect_yearqua_x","cpue_length_yearqua_x","range_size_x","num_intersect","num_union","pair_id_y","cpue_length_intersect_yearqua_y","cpue_length_yearqua_y","range_size_y","prop_cpue_intersect_x","prop_cpue_intersect_y","area_overlap","overlap_abun_weighted","mean_intersect","mean_union","mean_oa","mean_ow"
"3173","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",1984,2,501.2567399,568.9080781,70,62,74,3,297.8275876,299.7902645,66,0.881085643174663,0.99345316665545,0.837837837837838,0.935583947225754,47.2,72,0.652279097347845,0.794437282154267
"3174","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",1985,2,475.2416445,485.0770664,75,70,80,3,321.4442322,332.8739934,75,0.97972400143962,0.965663399885177,0.875,0.972668294013583,54.6,82.2,0.665488091660687,0.836913241006912
"3175","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",1986,2,493.0851508,501.9358027,79,73,91,3,237.8300645,245.4585228,85,0.982366964356018,0.968921599409218,0.802197802197802,0.975621120266782,59.8,94.2,0.638472461150837,0.852364803268827
"3176","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",1987,2,442.1936707,464.3850631,67,60,77,3,272.8704001,291.5597729,70,0.952213380310164,0.935898657712255,0.779220779220779,0.944020775453555,45.6,77.2,0.590848105748958,0.766815393838025
"3177","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",1988,2,506.8326193,525.6589675,58,53,71,3,260.2760051,292.5756367,66,0.964185242973145,0.889602456430372,0.746478873239437,0.926143380153864,46.1,75.1,0.6165585975329,0.765412091866701
"3178","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",1989,2,273.3049335,294.5852369,71,60,80,3,215.3693462,232.3628142,69,0.927761813103948,0.926866662987765,0.75,0.927314130033148,51.2,84,0.612034527022816,0.79131745279053
"3179","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",1990,2,226.3664587,237.2488374,65,56,76,3,252.1950596,261.9778886,67,0.954130950358874,0.962657806533677,0.736842105263158,0.958384895445648,47.6,82.8,0.581019986512571,0.763468666471209
"3180","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",1991,2,283.1211213,312.2940699,74,56,90,3,187.3686307,226.9330904,72,0.90658500621116,0.8256558370123,0.622222222222222,0.865174665675132,51.9,92.5,0.563553538123971,0.763501182702853
"3181","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",1992,2,258.1625778,279.3425699,67,58,81,3,281.2608461,293.3467729,72,0.924179146387956,0.958799864472618,0.716049382716049,0.941330356625766,49.7,85.9,0.582332335553626,0.769843403568487
"3182","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",1993,2,301.9991198,353.3900965,78,64,89,3,244.9605692,255.5735684,75,0.854577201769433,0.958473799671688,0.719101123595506,0.905035832270053,58.7,94.9,0.622721629813865,0.82519954422637
"3183","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",1994,2,427.7875466,436.5342222,85,76,92,3,327.8578731,335.4297542,83,0.979963367921261,0.977426328448235,0.826086956521739,0.978694026098578,63,97,0.653454478763132,0.849801814535769
"3184","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",1995,2,338.0001023,347.8596899,83,75,99,3,250.6524107,268.0161178,91,0.971656423879311,0.935213944435397,0.757575757575758,0.953261053863086,59.9,97.3,0.616840633269768,0.85200786479554
"3185","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",1996,2,397.9093166,416.3146774,90,78,102,3,277.2282262,283.9536065,90,0.955789786430432,0.976315214365837,0.764705882352941,0.965997986658101,62.2,99.4,0.626599406328898,0.860684213319497
"3186","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",1997,2,440.1800086,453.4101552,86,75,95,3,345.9943076,349.9184501,84,0.970820797795841,0.988785551322376,0.789473684210526,0.979762000581667,62.7,96.1,0.654615734214102,0.845796669456605
"3187","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",1998,2,290.266079,324.536494,98,80,108,3,235.3747444,241.8800918,90,0.894401968242129,0.97310507304843,0.740740740740741,0.932923947940515,65.9,104.9,0.627254176192592,0.823468533227842
"3188","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",1999,2,340.2280054,348.1624684,103,91,108,3,278.8256146,281.7372156,96,0.977210458564178,0.989665543496626,0.842592592592593,0.983418283125499,74.4,109.2,0.681516008534601,0.889633924229594
"3189","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",2000,2,317.1382051,342.0105492,86,71,102,3,289.3923625,315.6698302,87,0.927276090874451,0.916756480391708,0.696078431372549,0.922001282765617,56.6,96.6,0.586576978289223,0.81075196086205
"3190","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",2001,2,405.6328313,415.6182817,84,72,103,3,302.9540621,329.9786781,91,0.975974467823801,0.918101932659388,0.699029126213592,0.946596030593436,56.5,103.1,0.550149202320661,0.810813738921356
"3191","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",2002,2,311.8036987,328.6285796,77,68,93,3,197.5510669,212.914733,84,0.948802745882665,0.927841225999142,0.731182795698925,0.938263450727526,53.8,97.4,0.560031059707877,0.761182008402719
"3192","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",2003,2,236.6818267,279.6114548,70,53,86,3,244.2837747,277.6463934,69,0.846466847609277,0.879837737881453,0.616279069767442,0.862991005974101,47.1,91.7,0.516242553768755,0.765233258928874
"3193","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",2004,2,247.5793374,270.2022206,80,68,84,3,259.0577526,263.8728804,72,0.916274251374528,0.981752092929365,0.80952380952381,0.948448292730937,50.8,96,0.537820188363106,0.761152315681359
"3194","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",2005,2,289.6298405,304.476037,84,74,97,3,236.7489148,249.9174304,87,0.95124018084878,0.947308534747162,0.762886597938144,0.949272322314563,59.1,101.3,0.5870117757962,0.796722833417169
"3195","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",2006,2,339.3259527,379.2965752,85,75,95,3,273.213726,282.5579795,85,0.894619078806805,0.966929783697721,0.789473684210526,0.93007195009984,60.8,98.4,0.621043477921381,0.798651068170334
"3196","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",2007,2,273.9378931,303.5328682,82,70,94,3,187.1022851,202.1327108,82,0.902498285357025,0.925640804793481,0.74468085106383,0.913996301514735,59.8,99.4,0.604022232812968,0.79420241497644
"3197","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",2008,2,285.0803052,340.3641366,82,63,96,3,237.7803983,252.2127989,77,0.837574452019984,0.942776890534717,0.65625,0.888620187406701,58.7,95.3,0.616412208362155,0.860833097627925
"3198","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",2009,2,344.1360851,368.3506291,82,69,88,3,306.6088006,311.7806656,75,0.934262243397917,0.983411848229757,0.784090909090909,0.958522070435118,59.9,90.5,0.662687705875713,0.883342245771751
"3199","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",2010,2,361.7628703,425.9591961,82,68,94,3,313.4580527,331.687947,80,0.849289963950141,0.945039020968706,0.723404255319149,0.895886240574097,57,90.2,0.631574950213186,0.833621194552281
"3200","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",2011,2,420.7915481,427.5687631,78,67,91,3,288.9537919,297.7665825,80,0.984149415053469,0.970403694981454,0.736263736263736,0.977252387452557,52.1,87.9,0.59401759223758,0.84422778865904
"3201","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",2012,2,418.6496616,430.4928551,86,76,97,3,338.3042796,351.6312293,87,0.972489221691614,0.962099641358561,0.783505154639175,0.967280482287619,55.9,92.5,0.602850100437347,0.782568611119835
"3202","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",2013,2,351.9071687,386.1894506,78,63,90,3,244.2041904,260.6799037,75,0.91122936722705,0.936797148279751,0.7,0.923924819802489,44.5,86.3,0.517583685809441,0.764131325980045
"3203","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",2014,2,308.9228126,350.6816431,75,56,88,3,239.0528729,266.852555,69,0.880920968286634,0.895823811392775,0.636363636363636,0.888341139059959,41.7,84.3,0.49603153886028,0.720226480937977
"3204","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",2015,2,232.3127109,249.6163164,69,56,84,3,221.5298686,243.2991795,71,0.930679188966671,0.9105245198741,0.666666666666667,0.920546697180917,40.2,85,0.473969486653614,0.724803855271835
"3205","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",2016,2,232.3331066,246.0228634,72,62,86,3,249.3252212,264.9500876,76,0.944355753726261,0.941027132538302,0.72093023255814,0.942689973970802,45.6,88,0.520283377548103,0.700616529798749
"3206","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",2017,2,256.3763191,273.3340334,81,71,97,3,310.8655208,337.2465577,87,0.937959740727991,0.921775222614822,0.731958762886598,0.929832269182612,54,98,0.5506246611456,0.746268690686471
"3207","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",2018,2,180.0105538,191.0365197,98,82,105,3,220.3409798,229.4817576,89,0.942283465395439,0.960167736661958,0.780952380952381,0.951183569171968,65.2,107.6,0.607258342918304,0.789375021253123
"3208","5","Eastern Bering Sea","Pleuronectes quadrituberculatus",2019,2,162.9774825,197.316306,83,73,101,3,176.3553714,208.6763001,91,0.825970675226405,0.845114520985318,0.722772277227723,0.83548776863691,54.2,101.8,0.536450574545535,0.68909151867127
"3209","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",1982,2,504.686692,712.694284,77,65,83,4,274.3732625,283.3412428,71,0.708139104424191,0.968349188380139,0.783132530120482,0.828085700292792,48.4,80.4,0.596434753076364,0.762523414255649
"3210","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",1983,2,582.9586424,616.8191901,61,58,63,4,252.5021327,259.4987002,60,0.945104581304433,0.973038140481599,0.920634920634921,0.958969657681152,43.3,61.5,0.702498003535313,0.826720185199549
"3211","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",1984,2,505.8529768,568.9080781,70,61,75,4,293.7017672,319.0268076,66,0.88916469333572,0.920617829609627,0.813333333333333,0.904754591115314,47.2,72,0.652279097347845,0.794437282154267
"3212","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",1985,2,457.2072547,485.0770664,75,68,85,4,305.9503444,335.5025146,78,0.942545600213929,0.911916695362974,0.8,0.927104669913811,54.6,82.2,0.665488091660687,0.836913241006912
"3213","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",1986,2,467.8310458,501.9358027,79,68,96,4,239.9374876,255.2475615,85,0.93205354805028,0.940018726094666,0.708333333333333,0.936027664596639,59.8,94.2,0.638472461150837,0.852364803268827
"3214","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",1987,2,367.1118657,464.3850631,67,54,80,4,297.5973394,337.9292632,67,0.790533320019698,0.880649803991287,0.675,0.834375822590713,45.6,77.2,0.590848105748958,0.766815393838025
"3215","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",1988,2,481.2164419,525.6589675,58,52,77,4,381.7688256,492.3889378,71,0.915453690800015,0.775339972716991,0.675324675324675,0.842489073904554,46.1,75.1,0.6165585975329,0.765412091866701
"3216","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",1989,2,261.6867293,294.5852369,71,59,90,4,179.0072891,229.8256332,78,0.888322619469326,0.778883045409575,0.655555555555556,0.831804921335814,51.2,84,0.612034527022816,0.79131745279053
"3217","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",1990,2,225.8658928,237.2488374,65,58,81,4,234.2547248,263.0059925,74,0.952021073212644,0.890682081321778,0.716049382716049,0.920840980273592,47.6,82.8,0.581019986512571,0.763468666471209
"3218","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",1991,2,287.2152415,312.2940699,74,61,93,4,220.3434013,297.5453488,80,0.91969482991454,0.740537206138979,0.655913978494624,0.825268586488894,51.9,92.5,0.563553538123971,0.763501182702853
"3219","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",1992,2,232.1796422,279.3425699,67,57,82,4,213.252743,235.0616622,72,0.831164552839606,0.907220433158325,0.695121951219512,0.868360216530556,49.7,85.9,0.582332335553626,0.769843403568487
"3220","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",1993,2,315.7965615,353.3900965,78,64,97,4,262.7943917,301.810684,83,0.893620292780333,0.870725940570083,0.65979381443299,0.88209884363583,58.7,94.9,0.622721629813865,0.82519954422637
"3221","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",1994,2,369.5056751,436.5342222,85,67,99,4,293.9089061,309.9349008,81,0.846452938415237,0.948292384437396,0.676767676767677,0.895926824737281,63,97,0.653454478763132,0.849801814535769
"3222","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",1995,2,264.3933826,347.8596899,83,58,96,4,232.6359406,257.8041778,71,0.760057546983974,0.902374595265384,0.604166666666667,0.828164610049273,59.9,97.3,0.616840633269768,0.85200786479554
"3223","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",1996,2,381.9390159,416.3146774,90,70,99,4,225.4342128,231.1258171,79,0.917428658257534,0.975374432975882,0.707070707070707,0.945957957492703,62.2,99.4,0.626599406328898,0.860684213319497
"3224","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",1997,2,372.2943595,453.4101552,86,68,97,4,288.95713,300.4842112,79,0.821098414383287,0.961638313194673,0.701030927835051,0.888594223576974,62.7,96.1,0.654615734214102,0.845796669456605
"3225","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",1998,2,293.3040315,324.536494,98,78,110,4,234.5716151,243.9757677,90,0.903762864647204,0.961454562931989,0.709090909090909,0.932162501940268,65.9,104.9,0.627254176192592,0.823468533227842
"3226","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",1999,2,332.1838987,348.1624684,103,86,113,4,209.4542079,217.8875265,96,0.954105996049975,0.961295083130883,0.761061946902655,0.957693793855079,74.4,109.2,0.681516008534601,0.889633924229594
"3227","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",2000,2,277.9338915,342.0105492,86,66,98,4,156.796042,173.2783678,78,0.812647130768679,0.904879495292661,0.673469387755102,0.857524183647896,56.6,96.6,0.586576978289223,0.81075196086205
"3228","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",2001,2,293.6190918,415.6182817,84,62,106,4,239.4714916,273.512401,84,0.706463369703114,0.875541623430815,0.584905660377358,0.786471922959916,56.5,103.1,0.550149202320661,0.810813738921356
"3229","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",2002,2,248.9397566,328.6285796,77,57,101,4,187.5205207,215.5003413,81,0.75751097759971,0.870163451105402,0.564356435643564,0.811885685622299,53.8,97.4,0.560031059707877,0.761182008402719
"3230","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",2003,2,241.4152272,279.6114548,70,54,96,4,196.0721667,246.3849995,80,0.863395340411497,0.795795876769681,0.5625,0.828906781201375,47.1,91.7,0.516242553768755,0.765233258928874
"3231","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",2004,2,221.6295282,270.2022206,80,62,96,4,290.0634311,308.4250179,78,0.820235776404274,0.940466610247703,0.645833333333333,0.878296282719459,50.8,96,0.537820188363106,0.761152315681359
"3232","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",2005,2,247.6223204,304.476037,84,66,102,4,261.8570632,286.1584564,84,0.81327359236484,0.915077144650127,0.647058823529412,0.862674954267579,59.1,101.3,0.5870117757962,0.796722833417169
"3233","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",2006,2,306.2966864,379.2965752,85,70,98,4,342.8215678,355.3407408,83,0.807538761030184,0.964768540269785,0.714285714285714,0.88265961258594,60.8,98.4,0.621043477921381,0.798651068170334
"3234","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",2007,2,274.1377689,303.5328682,82,66,103,4,183.9711619,207.0561206,87,0.903156783401027,0.888508687243317,0.640776699029126,0.895802795259394,59.8,99.4,0.604022232812968,0.79420241497644
"3235","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",2008,2,300.9974565,340.3641366,82,61,102,4,217.7195199,233.1572726,81,0.88433951798434,0.933788242897811,0.598039215686274,0.908727596490661,58.7,95.3,0.616412208362155,0.860833097627925
"3236","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",2009,2,325.5013367,368.3506291,82,66,92,4,206.9867469,215.2477939,76,0.883672541825992,0.961620758799331,0.717391304347826,0.921823117632034,59.9,90.5,0.662687705875713,0.883342245771751
"3237","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",2010,2,355.8947614,425.9591961,82,62,93,4,191.2191873,201.1726674,73,0.835513740889981,0.950522701574518,0.666666666666667,0.891164843445575,57,90.2,0.631574950213186,0.833621194552281
"3238","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",2011,2,362.1443551,427.5687631,78,55,91,4,181.7186022,196.0690843,68,0.846985061477238,0.926809052272399,0.604395604395604,0.885998545211333,52.1,87.9,0.59401759223758,0.84422778865904
"3239","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",2012,2,293.0802508,430.4928551,86,63,97,4,246.5960213,255.087353,74,0.680801660998345,0.966712063141759,0.649484536082474,0.811257775490655,55.9,92.5,0.602850100437347,0.782568611119835
"3240","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",2013,2,260.7664954,386.1894506,78,45,96,4,210.9487085,236.4150269,63,0.675229463142668,0.892281304052759,0.46875,0.77620527304817,44.5,86.3,0.517583685809441,0.764131325980045
"3241","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",2014,2,221.7443127,350.6816431,75,51,87,4,178.745005,198.8647401,63,0.632323696044642,0.898827036457631,0.586206896551724,0.75388966951255,41.7,84.3,0.49603153886028,0.720226480937977
"3242","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",2015,2,216.0984681,249.6163164,69,51,91,4,157.2162777,188.8254776,73,0.86572252654234,0.832600980006736,0.56043956043956,0.84900024971319,40.2,85,0.473969486653614,0.724803855271835
"3243","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",2016,2,206.7621635,246.0228634,72,54,94,4,216.3944632,251.8346127,76,0.84041849055237,0.859272126575316,0.574468085106383,0.849793023971221,45.6,88,0.520283377548103,0.700616529798749
"3244","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",2017,2,248.4677932,273.3340334,81,68,100,4,245.3055072,297.9771594,87,0.909026183491719,0.823235940949103,0.68,0.865068220150398,54,98,0.5506246611456,0.746268690686471
"3245","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",2018,2,181.199134,191.0365197,98,84,114,4,192.5012962,204.8997206,100,0.948505208766112,0.939490281569472,0.736842105263158,0.943986983837057,65.2,107.6,0.607258342918304,0.789375021253123
"3246","6","Eastern Bering Sea","Pleuronectes quadrituberculatus",2019,2,152.8310818,197.316306,83,66,103,4,166.0142514,207.4315862,86,0.774548667052382,0.800332555139088,0.640776699029126,0.787335070844433,54.2,101.8,0.536450574545535,0.68909151867127
"3247","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",1982,2,290.9278669,712.694284,77,30,81,5,29.2097232,31.1573938,34,0.408208503184796,0.937489296681804,0.37037037037037,0.618620321805101,48.4,80.4,0.596434753076364,0.762523414255649
"3248","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",1983,2,220.0501907,616.8191901,61,31,63,5,36.0639674,43.4179339,33,0.356749910235972,0.830623757525228,0.492063492063492,0.544357374283651,43.3,61.5,0.702498003535313,0.826720185199549
"3249","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",1984,2,281.0477729,568.9080781,70,36,74,5,62.0499429,66.9800815,40,0.494012624743569,0.926393959374325,0.486486486486487,0.676498567195155,47.2,72,0.652279097347845,0.794437282154267
"3250","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",1985,2,269.9284698,485.0770664,75,44,87,5,52.3442556,63.943283,56,0.556465123785947,0.818604443566027,0.505747126436782,0.674925790750876,54.6,82.2,0.665488091660687,0.836913241006912
"3251","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",1986,2,277.1065766,501.9358027,79,46,97,5,131.9105675,144.5738574,64,0.552075733807781,0.912409545351178,0.474226804123711,0.709731758682796,59.8,94.2,0.638472461150837,0.852364803268827
"3252","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",1987,2,225.8203251,464.3850631,67,39,78,5,75.559125,118.1771847,50,0.486278183868658,0.639371509753016,0.5,0.557595208533985,45.6,77.2,0.590848105748958,0.766815393838025
"3253","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",1988,2,410.2699403,525.6589675,58,38,75,5,113.932813,182.458698,55,0.780486904373034,0.624430702667844,0.506666666666667,0.698111728966577,46.1,75.1,0.6165585975329,0.765412091866701
"3254","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",1989,2,233.6303151,294.5852369,71,46,89,5,129.7269652,183.6816992,64,0.793082224888643,0.706259609776084,0.51685393258427,0.748412949293504,51.2,84,0.612034527022816,0.79131745279053
"3255","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",1990,2,170.0414831,237.2488374,65,45,85,5,124.5322469,201.7897187,65,0.716722092143748,0.617138711041773,0.529411764705882,0.665069130332145,47.6,82.8,0.581019986512571,0.763468666471209
"3256","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",1991,2,272.0051221,312.2940699,74,56,100,5,146.7434272,235.3699029,82,0.870990352737403,0.62345875743657,0.56,0.736903360731175,51.9,92.5,0.563553538123971,0.763501182702853
"3257","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",1992,2,162.2324791,279.3425699,67,49,92,5,150.8851772,215.3991877,74,0.580765327526257,0.700490929474383,0.532608695652174,0.63782508894317,49.7,85.9,0.582332335553626,0.769843403568487
"3258","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",1993,2,303.3242651,353.3900965,78,59,100,5,156.6032228,205.7142745,81,0.858327010587293,0.761265707888443,0.59,0.808340843527349,58.7,94.9,0.622721629813865,0.82519954422637
"3259","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",1994,2,331.2940033,436.5342222,85,59,103,5,248.4105931,289.5138889,77,0.758918743255406,0.858026514872324,0.572815533980582,0.806952541570271,63,97,0.653454478763132,0.849801814535769
"3260","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",1995,2,246.6015866,347.8596899,83,55,102,5,147.6080315,193.5209842,74,0.708911074666027,0.762749487401584,0.53921568627451,0.73533771752496,59.9,97.3,0.616840633269768,0.85200786479554
"3261","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",1996,2,314.4272436,416.3146774,90,61,102,5,174.5522707,184.8881089,73,0.755263411714631,0.944096793128051,0.598039215686274,0.844418003696471,62.2,99.4,0.626599406328898,0.860684213319497
"3262","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",1997,2,360.2384004,453.4101552,86,62,101,5,305.8214883,326.7525776,77,0.794508892817141,0.935942083598119,0.613861386138614,0.862330741989701,62.7,96.1,0.654615734214102,0.845796669456605
"3263","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",1998,2,238.6365999,324.536494,98,62,108,5,191.4202418,200.4413745,72,0.73531514733132,0.954993659754613,0.574074074074074,0.837986457899493,65.9,104.9,0.627254176192592,0.823468533227842
"3264","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",1999,2,284.2875231,348.1624684,103,77,115,5,178.8022915,190.202746,89,0.816536958755087,0.940061567249928,0.669565217391304,0.876124998595975,74.4,109.2,0.681516008534601,0.889633924229594
"3265","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",2000,2,233.3239593,342.0105492,86,51,101,5,108.1079595,138.4235575,66,0.68221275585145,0.78099393956119,0.504950495049505,0.729934262664331,56.6,96.6,0.586576978289223,0.81075196086205
"3266","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",2001,2,351.1055567,415.6182817,84,52,104,5,110.1414924,151.0260832,72,0.844778904488695,0.729287882372891,0.5,0.784912108664308,56.5,103.1,0.550149202320661,0.810813738921356
"3267","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",2002,2,255.6331679,328.6285796,77,48,105,5,111.7844226,169.3724397,76,0.77787868666551,0.659991807392026,0.457142857142857,0.716514870986015,53.8,97.4,0.560031059707877,0.761182008402719
"3268","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",2003,2,212.0630687,279.6114548,70,45,99,5,122.1612362,163.7249546,74,0.758420533420865,0.746136937392683,0.454545454545455,0.752253663375838,47.1,91.7,0.516242553768755,0.765233258928874
"3269","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",2004,2,190.314132,270.2022206,80,55,108,5,140.6788909,166.7418928,83,0.704339629694368,0.843692539035397,0.509259259259259,0.77087358919611,50.8,96,0.537820188363106,0.761152315681359
"3270","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",2005,2,198.9893473,304.476037,84,57,108,5,175.7316181,195.8910107,81,0.653546825098752,0.897088730473327,0.527777777777778,0.765695430071718,59.1,101.3,0.5870117757962,0.796722833417169
"3271","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",2006,2,280.1486859,379.2965752,85,59,102,5,207.6988791,227.1394648,76,0.738600620773546,0.914411237531453,0.57843137254902,0.821817928548068,60.8,98.4,0.621043477921381,0.798651068170334
"3272","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",2007,2,242.0830663,303.5328682,82,59,100,5,146.9581151,171.4247726,77,0.797551407646864,0.857274668480441,0.59,0.826874004057797,59.8,99.4,0.604022232812968,0.79420241497644
"3273","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",2008,2,283.8592952,340.3641366,82,58,98,5,145.8144189,159.1803522,74,0.833987088168442,0.916032769652334,0.591836734693878,0.874047768848604,58.7,95.3,0.616412208362155,0.860833097627925
"3274","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",2009,2,278.6594029,368.3506291,82,57,97,5,130.6165452,144.4843351,72,0.756505842221188,0.904018730539876,0.587628865979381,0.826979716275314,59.9,90.5,0.662687705875713,0.883342245771751
"3275","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",2010,2,272.9219848,425.9591961,82,50,92,5,128.3327735,136.9390433,60,0.640723307065139,0.937152549100656,0.543478260869565,0.7748906248525,57,90.2,0.631574950213186,0.833621194552281
"3276","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",2011,2,234.1419369,427.5687631,78,45,90,5,128.8979263,136.6899842,57,0.547612354098091,0.94299466822237,0.5,0.718606658866449,52.1,87.9,0.59401759223758,0.84422778865904
"3277","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",2012,2,261.7758103,430.4928551,86,47,96,5,127.2725684,133.4456366,57,0.608083983738108,0.9537409513171,0.489583333333333,0.76154750155921,55.9,92.5,0.602850100437347,0.782568611119835
"3278","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",2013,2,238.439064,386.1894506,78,39,94,5,120.2157416,140.4664348,55,0.617414752343833,0.85583251095656,0.414893617021277,0.72691376228549,44.5,86.3,0.517583685809441,0.764131325980045
"3279","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",2014,2,198.9370687,350.6816431,75,43,92,5,183.107666,200.819098,60,0.567286804468608,0.911804045649085,0.467391304347826,0.719204006772639,41.7,84.3,0.49603153886028,0.720226480937977
"3280","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",2015,2,139.619535,249.6163164,69,36,93,5,90.1545687,128.6254351,60,0.559336573079884,0.700907784140122,0.387096774193548,0.626133658275891,40.2,85,0.473969486653614,0.724803855271835
"3281","7","Eastern Bering Sea","Pleuronectes quadrituberculatus",2016,2,153.1350703,246.0228634,72,44,95,5,110.6048787,144.1815726,67,0.622442435567555,0.767122155109577,0.463157894736842,0.691006065533608,45.6,88,0.520283377548103,0.700616529798749
